Image,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_Entropy,original_firstorder_Energy,original_firstorder_Uniformity,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Skewness,original_firstorder_Kurtosis,original_glcm_Contrast,original_glcm_Idm,original_glcm_Correlation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_gldm_GrayLevelNonUniformity,original_gldm_DependenceNonUniformity,original_gldm_DependenceVariance,original_gldm_LowGrayLevelEmphasis,original_gldm_HighGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_LargeAreaEmphasis,original_glszm_SmallAreaEmphasis,original_glszm_GrayLevelVariance,original_glszm_SizeZoneNonUniformity,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_glrlm_LongRunEmphasis
Normal- (2779).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},7fb9574b4a851e1e26007daa532510a8bed0ca34,2D,"(1.0, 1.0)","(768, 768)",114.03049892849393,37.0,255.0,6d7fc6b2e6754f5cee502f44b402ae1f564d9aef,"(1.0, 1.0)","(768, 768)","(560, 327, 7, 18)",68,2,"(563.3970588235294, 338.6764705882353)","(563.3970588235294, 338.6764705882353)",2.9106020039460763,902857.0,0.14446366782006922,41.28546712802769,0.498888826061119,2.381034566565407,2.825031257774232,0.5312369257286773,0.6659509793579053,436.92954393435343,17.194922022409994,9.823529411764707,14.117647058823529,1.89878892733564,0.2563900791798201,17.897058823529413,4.074875775583763,12.846153846153847,0.5911475231118088,5.230769230769232,8.923076923076923,33.50042668889418,0.8170884712409481,2.0188040803365883
Normal- (2780).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},5677c64d6cc5ba2f6b94392695df98aa4a0ff1ca,2D,"(1.0, 1.0)","(768, 768)",113.6085188123915,37.0,255.0,c0ac1302f57db9c1e0c981ce0b62f6574551dbf6,"(1.0, 1.0)","(768, 768)","(183, 303, 390, 138)",340,4,"(305.58235294117645, 390.22058823529414)","(305.58235294117645, 390.22058823529414)",2.187807263460599,3274895.0,0.3154498269896194,31.424723183391002,1.559672683025184,4.390107265464293,1.1759729027367964,0.6916600039082336,0.7761797293008327,442.17706273603955,48.92605862467849,107.25294117647059,54.84117647058824,3.596193771626298,0.20293059307056152,12.208823529411765,4.522142193979714,81.36842105263158,0.5678833008194687,3.7451523545706373,29.568421052631578,137.15340367256104,0.7873271492793834,3.2167704588374013
Normal- (2781).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},34dd3f326f5e0754e0d6f96c5ffadc171dbb8ff3,2D,"(1.0, 1.0)","(768, 768)",113.10297987196181,37.0,255.0,242c2f38bc251285d1a1c1488e194bf52555bba0,"(1.0, 1.0)","(768, 768)","(177, 387, 18, 48)",272,2,"(184.06617647058823, 420.7095588235294)","(184.06617647058823, 420.7095588235294)",1.2843467031326594,1466405.0,0.4951070501730103,10.45769355536332,1.3887040670590065,5.949167294255232,0.5115091619920417,0.7809519521547617,0.3524596596258167,5.737054076033722,1.2885486358773552,134.6691176470588,36.3014705882353,4.139273356401384,0.21674632352941176,6.018382352941177,3.6063267456477806,719.4871794871794,0.5583843979891454,0.8099934253780408,11.974358974358974,62.590387116973254,0.6573608396394678,5.362849626848307
Normal- (2782).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},735089a4f04e2515236984d535491163a54e8546,2D,"(1.0, 1.0)","(768, 768)",112.48740641276042,37.0,255.0,8fcc505f3da64e1fe9cb5be3cfa086ef61016374,"(1.0, 1.0)","(768, 768)","(567, 339, 6, 6)",29,1,"(569.4827586206897, 341.58620689655174)","(569.4827586206897, 341.58620689655174)",2.326943394566961,259757.0,0.21997621878715817,27.200951248513665,0.11157864004845869,2.141217333061716,1.205701754385965,0.6377005012531328,0.6569081814680555,66.79408990062896,-1.9938986122598932,6.379310344827586,7.068965517241379,1.3032104637336503,0.26545019157088123,10.96551724137931,2.8464393446710132,14.3,0.47259567901234567,2.2,2.4,15.370308731864798,0.8327377753507617,2.083353558467975
Normal- (2784).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},29431ab1086248e6e376f1c3429c00378a82aab6,2D,"(1.0, 1.0)","(768, 768)",111.55520968967014,37.0,255.0,52ef23d9c8b082597b2c61d4f2a3c6efe6719873,"(1.0, 1.0)","(768, 768)","(243, 369, 276, 60)",646,2,"(327.27089783281735, 398.09133126934984)","(327.27089783281735, 398.09133126934984)",1.9238561229017523,6345532.0,0.37507308610261775,17.999635767619743,1.6096854711052517,6.8871715902628,0.687744629866541,0.7731974272084283,0.7085480123692056,123.62241851650327,14.631700532844711,242.29721362229103,82.6656346749226,5.124567474048443,0.1270765784383929,12.314241486068111,4.657703528119072,770.1754385964912,0.4823216601438576,2.278855032317636,27.42105263157895,179.0500949670447,0.71199623695047,5.519296494315389
Normal- (2785).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},0d9b037ad55a5371cdc5b9ea4ecb2e88eae4a3cd,2D,"(1.0, 1.0)","(768, 768)",111.40105692545573,37.0,255.0,a7873150bd429e912ffbb71a5d8b078343a72a09,"(1.0, 1.0)","(768, 768)","(207, 363, 312, 150)",1318,3,"(285.5834597875569, 399.46661608497726)","(285.5834597875569, 399.46661608497726)",2.661864450447759,33684106.0,0.1783798968870386,36.42125490178018,-0.6734032128198154,2.341371436104175,0.5418281864271808,0.7747546203916438,0.9039036872270008,339.9162598375082,-32.925074263923136,235.10470409711684,178.77086494688922,3.9515498030077305,0.054452463964847445,35.39453717754173,5.234297697541517,1281.0896551724138,0.4906297436107502,3.0999286563614747,33.37241379310345,271.09841147701553,0.6327778960104019,5.922254868897721
Normal- (2786).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},a52b9dfe5316bbd522ecfdc11f32bc396733a864,2D,"(1.0, 1.0)","(768, 768)",111.42652893066406,37.0,255.0,6ab3288b3320dbb2e276038b5d91484991cef836,"(1.0, 1.0)","(768, 768)","(225, 351, 72, 54)",2793,1,"(260.7361260293591, 377.1829573934837)","(260.7361260293591, 377.1829573934837)",2.5972164466049623,103537191.0,0.1905829737250394,36.696298825935486,-0.6947291736592467,2.347366730616345,0.6305921597375475,0.7368623506622459,0.8869238793159453,260.57093809465476,-24.538211840201647,532.2982456140351,424.5481561045471,3.2904072364431105,0.042924936878784084,39.50268528464017,5.594162168573572,2459.097165991903,0.49842420917858965,4.544280352079202,58.10121457489878,576.456852226938,0.6266552048458116,5.729082288212121
Normal- (2787).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},a8c98f031ff680280c420e8aca2f08c9c18bcbb9,2D,"(1.0, 1.0)","(768, 768)",111.45143296983507,37.0,255.0,7b0cc0855d43bda567da539e8f3db3d9370c8982,"(1.0, 1.0)","(768, 768)","(213, 363, 12, 12)",86,1,"(219.40697674418604, 369.4651162790698)","(219.40697674418604, 369.4651162790698)",2.864234951257574,1832414.0,0.14737696051919957,38.875067604110335,-0.13825856857467603,1.9568369857766,1.5846025498417045,0.6065102211646386,0.7468288524951847,264.55153075209205,-8.106770522216163,12.674418604651162,19.372093023255815,1.537587885343429,0.07488922690092402,29.36046511627907,4.047299098426636,16.620689655172413,0.5355840375477634,3.8382877526753862,8.10344827586207,42.09008750888415,0.8211428636068621,2.0218373433158883
Normal- (2788).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},d038a4cda2b39e779097965bc66f0f323b1a197e,2D,"(1.0, 1.0)","(768, 768)",111.52229139539931,37.0,255.0,9e8d7030fd37457bec2f3d5f1665486ec09fbbe8,"(1.0, 1.0)","(768, 768)","(177, 405, 282, 156)",206,3,"(381.2330097087379, 514.7378640776699)","(381.2330097087379, 514.7378640776699)",2.2865915677536943,6249921.0,0.27099632387595435,45.59449523989066,-1.0558401590837072,2.5049616366230465,0.7083838257844092,0.7325743720070741,0.9225282949448428,835.3257250842345,-85.22098492835755,55.8252427184466,31.854368932038835,3.152983316052408,0.06949965998625268,42.66019417475728,4.442929256566198,113.19047619047619,0.4705737690146088,5.99092970521542,9.476190476190476,60.866494263810836,0.6964799233426607,3.6623819817231906
Normal- (2789).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},ac0585c6b5e6b2f5b957efa3bd28cf22c98df562,2D,"(1.0, 1.0)","(768, 768)",111.49567159016927,37.0,255.0,054a0f8ca5cd1e792e5774126cbbc036b54378d4,"(1.0, 1.0)","(768, 768)","(303, 375, 168, 192)",319,3,"(379.717868338558, 523.5423197492163)","(379.717868338558, 523.5423197492163)",2.7724145639031503,8157169.0,0.18320378140938082,55.26893407100952,-0.41662517031677637,1.6301105986797533,1.4239755610452742,0.6716273144088432,0.8812089728096977,774.4210436111274,-45.13392703696874,58.442006269592476,51.32601880877743,3.955326696868152,0.10734840241100504,35.542319749216304,4.78707199280431,46.23711340206186,0.5491517107904597,5.730683388245296,29.082474226804123,126.33555298089301,0.7717759969794509,3.294227390623375
Normal- (2792).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},467ca308612c466e39ed6bed85d795f611b2f555,2D,"(1.0, 1.0)","(768, 768)",110.77764892578125,37.0,255.0,3a602d0cf63d453c35b430bd3fb3d22f1564529f,"(1.0, 1.0)","(768, 768)","(579, 495, 24, 18)",204,1,"(589.3529411764706, 502.7843137254902)","(589.3529411764706, 502.7843137254902)",1.5052888763273244,1217551.0,0.40700692041522496,12.416666666666666,0.7260765659204352,3.4683825110083486,0.6177059501690134,0.7410541458664459,0.33579646559811877,6.111884289107965,1.1641820950260477,83.02941176470588,34.84313725490196,2.508073817762399,0.20253812636165577,6.892156862745098,3.6728448790905674,248.36363636363637,0.4752921526195182,0.9366391184573002,8.090909090909092,64.39244131650429,0.7115789438174425,3.2929182439079083
Normal- (2794).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},ba49b67cd334fe620de4cee011a30cfa066ed363,2D,"(1.0, 1.0)","(768, 768)",110.06942749023438,37.0,255.0,21275065eabbbf6986ff5e85247a9bd495f161b7,"(1.0, 1.0)","(768, 768)","(459, 417, 18, 18)",137,1,"(466.4014598540146, 424.2700729927007)","(466.4014598540146, 424.2700729927007)",2.4340514884717317,1171016.0,0.20358037188981834,26.73056635942245,0.5509463613556039,2.847354857433425,2.2779143854511497,0.5789657136099611,0.4463630715355966,89.50175783607473,5.8821741801906136,27.89051094890511,31.335766423357665,1.7557674889445363,0.25838091927768675,10.737226277372264,4.171851512249312,11.018518518518519,0.5468807010115432,1.904320987654321,15.592592592592593,69.18226866307359,0.8248509824221443,1.9921880416993634
Normal- (2795).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},f4fbdd6a2e92cca900b3652834f3276b1780f2b3,2D,"(1.0, 1.0)","(768, 768)",109.80573357476129,37.0,255.0,c44947c4a8f788822c6c7bceeff60edbd6ad935e,"(1.0, 1.0)","(768, 768)","(537, 369, 12, 12)",88,1,"(543.5681818181819, 373.64772727272725)","(543.5681818181819, 373.64772727272725)",0.7694449140302972,697473.0,0.7221074380165291,7.670454545454546,0.39849070079000143,2.6896575959511506,0.24071087216248505,0.8796445639187574,0.2556478366458103,0.7936277510955823,0.21762277952605524,63.54545454545455,14.704545454545455,3.1089876033057844,0.26830808080808083,4.431818181818182,2.5216406363433164,790.8571428571429,0.5029415397589694,0.8571428571428571,2.142857142857143,15.292369976359337,0.5863907768584187,6.658433806146572
Normal- (2796).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},b31ce16e95de697f5a147ad9c602d36960dc35da,2D,"(1.0, 1.0)","(768, 768)",109.7335917154948,37.0,255.0,1f91d7cc5a1b29d799d5a26d9ffd1fb704596c6d,"(1.0, 1.0)","(768, 768)","(177, 351, 396, 108)",2045,2,"(516.5466992665037, 388.4929095354523)","(516.5466992665037, 388.4929095354523)",2.523875975243531,37284549.0,0.19907078508617237,28.650993238921334,0.12811996506137754,2.5285834726290526,0.42791814922826676,0.8177430001235135,0.890283638576807,136.0681081306381,0.3288179066447944,407.0997555012225,255.58190709046454,4.884627901554869,0.06626627296757696,24.447432762836186,5.164692407894594,3775.375939849624,0.46650406109825293,3.453445644185652,28.969924812030076,258.65381146452205,0.5517500297773666,11.726135601313233
Normal- (2797).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},7b717747bf3a25fa73a283f55a828f5e44702c26,2D,"(1.0, 1.0)","(768, 768)",110.17348225911458,37.0,255.0,e78d92f5ffe9dd6b19e38ac9922828a52bc9664a,"(1.0, 1.0)","(768, 768)","(507, 345, 54, 66)",1905,1,"(536.2451443569554, 380.0635170603675)","(536.2451443569554, 380.0635170603675)",2.291839574988699,71494303.0,0.2575702840294569,27.510097615750784,-0.9777389286520085,3.269192096413811,0.38695905132745034,0.816153919134266,0.8859709362466524,135.55916013294856,-16.294524715222295,490.67139107611547,236.6272965879265,4.96909390263225,0.03518609876146434,39.504461942257215,4.954807751198728,5672.93893129771,0.5110717991095546,3.9170211526134846,33.29007633587786,268.1866599235287,0.5727417621864361,12.285683546332997
Normal- (2798).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},54d594a76383c732e216cb359edd9ba2fdbebc83,2D,"(1.0, 1.0)","(768, 768)",110.69917636447482,37.0,255.0,16c4bb5f95c92f589dca55fae7298bf9cf7eb5d2,"(1.0, 1.0)","(768, 768)","(555, 339, 78, 90)",84,2,"(605.452380952381, 395.17857142857144)","(605.452380952381, 395.17857142857144)",2.2500671624879236,1607652.0,0.2604875283446712,63.56349206349205,0.6086164177586293,1.5478631709896986,0.48217787114845934,0.7787462292609352,0.9694747467536112,1422.6821684551796,95.04140615108929,21.88095238095238,14.857142857142858,2.6819727891156457,0.15428513501961633,26.13095238095238,3.7345216647797463,64.70588235294117,0.37360607331575285,7.826989619377163,3.235294117647059,31.320493480357218,0.7536624097619566,3.4053033415789695
Normal- (2799).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},9b62ff948676e6c8662ea477ea226999c1906f1d,2D,"(1.0, 1.0)","(768, 768)",111.12422858344183,37.0,255.0,cb1a70bb3b32309ddc61660f83ab082145f4bceb,"(1.0, 1.0)","(768, 768)","(207, 411, 426, 114)",232,2,"(522.5775862068965, 450.5215517241379)","(522.5775862068965, 450.5215517241379)",1.71995250932823,1374194.0,0.4267241379310344,17.1445451843044,2.1292367344196235,8.782043254131452,0.9482626038736295,0.7378574571760983,0.6278518870359061,137.32902633522087,18.10058782561519,99.0,31.525862068965516,4.198275862068965,0.2542142234048792,7.103448275862069,3.99414202631958,117.64912280701755,0.6300866566800354,2.275777162203755,21.140350877192983,71.78099643288202,0.7227747008884797,3.8964120439526297
Normal- (2802).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},29a30c4263b1fe83523e25e04a6af317326e5c9c,2D,"(1.0, 1.0)","(768, 768)",112.17854478624132,37.0,255.0,c8ddc793f74be65b72565bb10403bcf08436e07c,"(1.0, 1.0)","(768, 768)","(171, 393, 456, 54)",172,3,"(555.0406976744187, 412.5755813953488)","(555.0406976744187, 412.5755813953488)",1.7400203790534312,920374.0,0.3985938345051379,16.700919415900486,1.9981517400320397,7.74240187205246,0.9693923649526532,0.713668100684811,0.5368243496119198,76.65032589329792,11.345189228212917,68.55813953488372,28.41860465116279,3.548945375878854,0.29991440568475447,6.4186046511627906,3.877981415785611,100.0909090909091,0.525544446753266,1.4132231404958677,12.272727272727273,67.46325876525013,0.7815097991780167,3.1913210105307392
Normal- (2803).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},fdfdabd157cfdeec8d26dc0be4c8a789397ecf06,2D,"(1.0, 1.0)","(768, 768)",112.43371242947049,37.0,255.0,6b7683144e5d9964e9405fed463f06ae3c1507e6,"(1.0, 1.0)","(768, 768)","(171, 393, 462, 162)",202,3,"(508.56435643564356, 448.8019801980198)","(508.56435643564356, 448.8019801980198)",2.048193826606742,2667652.0,0.3302617390451917,53.66934614253505,0.9529799139470708,2.095172417931912,0.6533163265306123,0.7686329531812727,0.9395033391416037,1150.5617199308226,114.48438980139409,66.7128712871287,30.831683168316832,3.6400352906577784,0.27688744639770096,17.628712871287128,3.9873261452560014,192.2,0.48416398099278257,7.9,10.6,63.0528749933344,0.7204924911141202,3.709007078867381
Normal- (2804).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},ac1c6f44e3245cd08e6459d727e340fb3a7b9ab1,2D,"(1.0, 1.0)","(768, 768)",112.65308803982205,37.0,255.0,153bc9237198949a3d9466f30c1804bea2039d74,"(1.0, 1.0)","(768, 768)","(447, 363, 186, 192)",321,3,"(597.0903426791277, 417.7165109034268)","(597.0903426791277, 417.7165109034268)",2.338662167486541,3576844.0,0.2845954522956881,44.26383672518707,1.333758202822989,3.306502837165076,1.0666625691532412,0.6978578886983072,0.8769246051142627,1115.579266271809,103.16805873352615,91.35514018691589,54.838006230529594,3.4337205578362013,0.2983720685978326,14.682242990654206,4.785482751430301,111.6025641025641,0.4513426591668841,5.79766600920447,17.17948717948718,122.45506702107545,0.77094478078614,3.308331161748104
Normal- (2805).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},910b91acb1dada5e46479845c556715c24de0c13,2D,"(1.0, 1.0)","(768, 768)",112.94666375054254,37.0,255.0,8d00a0955a47bb35a2dafdc7fecafa4f6a4d6302,"(1.0, 1.0)","(768, 768)","(447, 351, 192, 204)",728,3,"(615.75, 427.9519230769231)","(615.75, 427.9519230769231)",2.040052375522057,5476413.0,0.35318802077043837,27.433835738437384,2.25767955928032,7.439504931228283,0.7016473293438092,0.7440503947123507,0.8548432714962226,783.8499944802975,70.00605985708268,257.1208791208791,99.86538461538461,4.098206738316628,0.3240402205346933,9.487637362637363,4.730617520104549,778.2047244094488,0.5403014000988977,3.9802839605679208,35.645669291338585,210.26773794389356,0.7117508523780212,4.458122815114012
Normal- (2806).jpg,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},c7b211695c4c13684c0917a6e8807f7765a6b3fa,2D,"(1.0, 1.0)","(768, 768)",113.30367363823785,37.0,255.0,ce4e833189c39bc06984ad91db7ecd207717ec07,"(1.0, 1.0)","(768, 768)","(627, 381, 12, 78)",557,1,"(631.4721723518851, 421.45960502693)","(631.4721723518851, 421.45960502693)",1.6017534933059279,2699813.0,0.4566622293706023,14.961717845988225,2.548766721198202,11.49876390784512,0.9802469802518294,0.7295191313827654,0.5055598069813498,84.73460125377372,11.61344739028982,254.3608617594255,70.95332136445242,5.160345399985173,0.33951297035870004,5.594254937163376,4.116806997247327,460.8333333333333,0.5828384769271988,2.42513080947984,38.3859649122807,165.45776765124765,0.7293722244105548,5.064578603655793
